train_loss,train_accuracy,test_loss,test_accuracy,long_loss,long_accuracy
0.0009061583,0.9999984,0.0008896393,1.0,0.0021707644,0.9918562
0.00089535676,0.9999656,0.00097247725,1.0,0.0016380876,0.9945531
0.0008469593,1.0,0.0008537684,1.0,0.0014864489,0.9950625
0.00089934043,1.0,0.00084386574,1.0,0.0011006707,0.99697495
0.00082855485,1.0,0.0008045663,0.99998444,0.0015053067,0.9947906
0.0008078073,1.0,0.0008049599,1.0,0.0015252862,0.994625
0.0008048517,1.0,0.0009882298,1.0,0.0029941648,0.9876968
0.0008387588,0.99999374,0.0008051653,1.0,0.0012565166,0.9960656
0.0007935558,1.0,0.0007396109,1.0,0.002154286,0.9913906
0.00075129134,1.0,0.00074719836,0.9999063,0.0012685206,0.9958031
0.0007494171,0.9999953,0.00076973415,1.0,0.0012830435,0.9957718
0.00079712726,1.0,0.0007893092,1.0,0.0014967672,0.9946937
0.00074531266,1.0,0.0008876509,1.0,0.0012929356,0.99581873
0.00081428175,0.9998469,0.00075811695,1.0,0.0021150168,0.99143124
0.0007074242,0.99999845,0.0006958582,1.0,0.0012614654,0.9957781
0.0007225089,1.0,0.00080371904,0.99950004,0.00044234504,1.0
0.00080951134,1.0,0.00066562014,1.0,0.001249647,0.9956281
0.0006826067,1.0,0.0006736419,1.0,0.00078027917,0.9981344
0.0006859979,0.99989057,0.00065498246,1.0,0.0016252775,0.9936937
0.0006662439,1.0,0.0006397752,1.0,0.0009785626,0.9970375
0.0006326484,1.0,0.00061878853,1.0,0.0005795125,0.9990594
0.00066416094,0.9999969,0.0007130169,1.0,0.0005990049,0.9990656
0.0006713783,1.0,0.0006340989,1.0,0.0010087512,0.9967875
0.0006203345,1.0,0.00059603865,1.0,0.0005638061,0.9990656
0.0006422627,1.0,0.00063358457,1.0,0.0005908472,0.99880624
0.0006280903,1.0,0.0005873518,1.0,0.0005615949,0.9990594
0.00063212623,1.0,0.0005847473,1.0,0.0007324658,0.99808747
0.00060868537,1.0,0.0006244563,1.0,0.0005550189,0.9990625
0.000637217,1.0,0.00061596744,1.0,0.0009158501,0.9972031
0.00059196237,1.0,0.00057124457,1.0,0.00053840945,0.9990594
0.00059462653,1.0,0.00069115136,1.0,0.0009999854,0.9968718
0.00063369324,0.99979997,0.00055602484,1.0,0.0009828554,0.9965969
0.00057504704,1.0,0.00056580396,1.0,0.0005234568,0.99907184
0.0006126261,1.0,0.00058043865,1.0,0.0007279958,0.9980312
0.0005678873,1.0,0.0005703989,1.0,0.00073927315,0.997925
0.00055465364,1.0,0.0005398308,1.0,0.0009468537,0.9967687
0.00054931187,1.0,0.00053719943,1.0,0.0007117017,0.9980968
0.0005930315,1.0,0.0005338917,1.0,0.0005105374,0.9990406
0.0005488439,1.0,0.0005334904,1.0,0.00051690725,0.9990594
0.0005466852,1.0,0.00051281793,1.0,0.0005101195,0.9990562
0.0005473385,0.99990624,0.00052882975,1.0,0.0003180444,1.0
0.0005922739,1.0,0.0005507764,1.0,0.0005185591,0.9990562
0.00050234713,1.0,0.00048611182,1.0,0.0004810503,0.9990906
0.0005330773,1.0,0.0005092992,1.0,0.00049040397,0.99906874
0.0005437271,1.0,0.00053882244,1.0,0.00032251613,1.0
0.00054523745,1.0,0.0004940829,1.0,0.0005203575,0.99885935
0.00049840263,1.0,0.0005898687,1.0,0.00034115196,0.99997187
0.00050337135,1.0,0.00050613866,1.0,0.00030387295,1.0
0.00048729856,1.0,0.00046659415,1.0,0.00029760043,1.0
0.0004846773,1.0,0.00072572764,1.0,0.000490329,0.99939996
0.00051852467,1.0,0.0004639591,1.0,0.0002864029,1.0
0.00050480326,1.0,0.00045101982,1.0,0.00028190887,1.0
0.0004658292,1.0,0.00044466107,1.0,0.0002818716,1.0
0.00051483384,1.0,0.0004716098,1.0,0.00028266833,1.0
0.00049203855,1.0,0.00043561214,1.0,0.00027937742,1.0
0.0006145316,1.0,0.0005991478,1.0,0.0021488091,0.99099374
0.0004780334,1.0,0.00045737025,1.0,0.0004405491,0.99913436
0.00045976613,1.0,0.000443378,1.0,0.00028075132,1.0
0.00048276345,1.0,0.00048182788,1.0,0.00028916672,1.0
0.0004348899,1.0,0.00044429803,1.0,0.00027244564,1.0
0.00046082202,1.0,0.0004299849,1.0,0.00026929614,1.0
0.00044168468,1.0,0.00040994407,1.0,0.0002601015,1.0
0.000439378,1.0,0.00051077025,1.0,0.0002884934,1.0
0.00046907488,1.0,0.00058851566,1.0,0.00049353467,0.9990656
0.00042862396,1.0,0.00039507484,1.0,0.00025845598,1.0
0.00043289873,1.0,0.00039541197,1.0,0.00025347713,1.0
0.00045504692,1.0,0.0004618349,1.0,0.0004961247,0.9988656
0.00046396203,1.0,0.00041562144,1.0,0.00025521772,1.0
0.0004096146,1.0,0.00039404654,1.0,0.0002452376,1.0
0.00042723323,1.0,0.00042524879,1.0,0.00025598975,1.0
0.0004152681,1.0,0.0003801314,1.0,0.0002417187,1.0
0.0003921099,1.0,0.00040040552,1.0,0.0002485221,1.0
0.0004115798,1.0,0.0005780807,1.0,0.00030276357,1.0
0.0004161248,1.0,0.00046819754,1.0,0.00027025558,1.0
0.00038422827,1.0,0.00043033395,1.0,0.0002452597,1.0
0.00039889966,1.0,0.0004029969,1.0,0.00023887421,1.0
0.00040844572,1.0,0.00035629605,1.0,0.00021887003,1.0
0.000365426,1.0,0.00038191656,1.0,0.00023342346,1.0
0.00040412933,1.0,0.00038377353,1.0,0.00022585501,1.0
0.00039490365,1.0,0.0003448173,1.0,0.00022136181,1.0
0.00038941653,1.0,0.00034777494,1.0,0.00021490813,1.0
0.00037349344,1.0,0.00038226484,1.0,0.00022690478,1.0
0.00035997457,1.0,0.00036223742,1.0,0.00021711926,1.0
0.0003854152,1.0,0.00039016362,1.0,0.00023140162,1.0
0.00035651238,1.0,0.0003654401,1.0,0.00022267696,1.0
0.00038523716,1.0,0.00037207815,1.0,0.00021921223,1.0
0.0003307333,1.0,0.00032173278,1.0,0.00020254681,1.0
0.00042773216,1.0,0.0005358281,1.0,0.0005272675,0.99890935
0.0003929704,1.0,0.00036685885,1.0,0.00021416214,1.0
0.00035218324,1.0,0.00031648137,1.0,0.00019661685,1.0
0.00032191753,1.0,0.0004702886,1.0,0.00025281048,1.0
0.0003567709,1.0,0.00029992822,1.0,0.00018936863,1.0
0.00034795728,1.0,0.00035606313,1.0,0.0002119588,1.0
0.00033765743,1.0,0.00029806726,1.0,0.00019046615,1.0
0.00030529968,1.0,0.00031428714,1.0,0.0001955656,1.0
0.00036805985,1.0,0.00033990204,1.0,0.00020113398,1.0
0.00031194225,1.0,0.0003329606,1.0,0.00020049179,1.0
0.00035468268,1.0,0.0003353134,1.0,0.00019251647,1.0
0.00032280185,1.0,0.00033122502,1.0,0.00019668498,1.0
0.00032609116,1.0,0.00032925664,1.0,0.00019380073,1.0
0.000284593,1.0,0.00030019038,1.0,0.00018766969,1.0
0.0003000761,1.0,0.000399014,1.0,0.00021191026,1.0
0.0003465788,1.0,0.0002607783,1.0,0.00017290578,1.0
0.0002982666,1.0,0.0003214392,1.0,0.00018567474,1.0
0.000263998,1.0,0.00026767448,1.0,0.00017094857,1.0
0.0003297499,1.0,0.0003755558,1.0,0.00020300226,1.0
0.00031668675,1.0,0.00029944492,1.0,0.00017721989,1.0
0.00027264803,1.0,0.0003383103,1.0,0.0001872695,1.0
0.0002861689,1.0,0.00024614763,1.0,0.00016351652,1.0
0.0002942349,1.0,0.000260202,1.0,0.00016680558,1.0
0.0002828371,1.0,0.00027156895,1.0,0.0001680883,1.0
0.0003156731,1.0,0.0002988896,1.0,0.00017703722,1.0
0.00025520253,1.0,0.00027426705,1.0,0.00016563386,1.0
0.00028758988,1.0,0.00024897978,1.0,0.00016123404,1.0
0.000330487,1.0,0.00027600006,1.0,0.0001640406,1.0
0.00027791673,1.0,0.00024865114,1.0,0.00015645762,1.0
0.00023467992,1.0,0.00022823078,1.0,0.00015175153,1.0
0.00029425172,1.0,0.0002737794,1.0,0.00016652886,1.0
0.00026035297,1.0,0.00022578047,1.0,0.00014882413,1.0
0.0003063546,1.0,0.0002562154,1.0,0.00015866644,1.0
0.00024735602,1.0,0.00028454378,1.0,0.0001684848,1.0
0.00026596818,1.0,0.00023671752,1.0,0.00015235491,1.0
0.00028554804,1.0,0.00031952086,1.0,0.00017311871,1.0
0.0002478596,1.0,0.00033532732,1.0,0.00018001292,1.0
0.00026850426,1.0,0.00023282868,1.0,0.00015383256,1.0
0.0002514464,1.0,0.00022963273,1.0,0.00015149587,1.0
0.00025940564,1.0,0.00022829803,1.0,0.00014394148,1.0
0.00027187797,1.0,0.000225204,1.0,0.00014166709,1.0
0.00024025016,1.0,0.00034008865,1.0,0.0001747385,1.0
0.00025951074,1.0,0.00023631865,1.0,0.00014767834,1.0
0.00022477515,1.0,0.00023401291,1.0,0.00014291666,1.0
0.00024530845,1.0,0.0002039613,1.0,0.00013433574,1.0
0.00025246985,1.0,0.00024710974,1.0,0.00014349326,1.0
0.0002575097,1.0,0.0003290102,1.0,0.0001788719,1.0
0.00023870874,1.0,0.00022396354,1.0,0.0001380099,1.0
0.00023093383,1.0,0.00022967184,1.0,0.0001416938,1.0
0.00023600168,1.0,0.00024423888,1.0,0.0001452271,1.0
0.00026570636,1.0,0.00026546957,1.0,0.00014608169,1.0
0.00022099692,1.0,0.00018274915,1.0,0.00012484821,1.0
0.00025233175,1.0,0.00019530908,1.0,0.00012960691,1.0
0.00021109039,1.0,0.000249693,1.0,0.0001416996,1.0
0.00024647673,1.0,0.00018750377,1.0,0.00012584425,1.0
0.00021269519,1.0,0.00019982393,1.0,0.0001300044,1.0
0.00019791035,1.0,0.0002227032,1.0,0.00013410949,1.0
0.0002747513,1.0,0.0003122366,1.0,0.00016121974,1.0
0.00023238678,1.0,0.00017758229,1.0,0.00011988848,1.0
0.00021663337,1.0,0.00019103936,1.0,0.00012190669,1.0
0.00024012089,1.0,0.00037611116,1.0,0.00017464923,1.0
0.00020346913,1.0,0.00018451213,1.0,0.0001223371,1.0
0.00020745437,1.0,0.00025110657,1.0,0.00014084317,1.0
0.00020723829,1.0,0.0002548055,1.0,0.00013212913,1.0
0.00021926517,1.0,0.00020143602,1.0,0.00012300159,1.0
0.0002080157,1.0,0.00019744452,1.0,0.00012225246,1.0
0.00025141553,1.0,0.0002638584,1.0,0.00014047546,1.0
0.00019753931,1.0,0.00019316922,1.0,0.00012012293,1.0
0.0001937492,1.0,0.00019808787,1.0,0.00012608005,1.0
0.00020317573,1.0,0.0002481463,1.0,0.00013300561,1.0
0.00021618327,1.0,0.00015648516,1.0,0.000107712855,1.0
0.00019841421,1.0,0.0003062402,1.0,0.00014560124,1.0
0.00019279882,1.0,0.00015824886,1.0,0.00010674591,1.0
0.00021496562,1.0,0.00019206946,1.0,0.00011627202,1.0
0.00020080987,1.0,0.00015240509,1.0,0.00010432587,1.0
0.00017657917,1.0,0.00020644571,1.0,0.00011951891,1.0
0.00018823946,1.0,0.00015520558,1.0,0.0001063676,1.0
0.00018047853,1.0,0.00018882426,1.0,0.00012075336,0.99996245
0.00021230218,1.0,0.00018604752,1.0,0.000111406735,1.0
0.0002129968,1.0,0.00026050818,1.0,0.0001309364,1.0
0.00016924027,1.0,0.00015185337,1.0,0.00010261377,1.0
0.0001986798,1.0,0.00019979783,1.0,0.00011611262,1.0
0.00019405497,1.0,0.00015766785,1.0,0.00010332932,1.0
0.00018779674,1.0,0.00015259157,1.0,9.919098e-05,1.0
0.00017934738,1.0,0.00020839712,1.0,0.000115748466,1.0
0.00018046792,1.0,0.00014796738,1.0,9.734701e-05,1.0
0.0002003207,1.0,0.00019396012,1.0,0.00010695269,1.0
0.0001632121,1.0,0.00019653006,1.0,0.000111532594,1.0
0.00019541912,1.0,0.00014631233,1.0,9.495582e-05,1.0
0.00016222097,1.0,0.000244367,1.0,0.00012204868,1.0
0.0001785968,1.0,0.00029045093,1.0,0.00013339559,1.0
0.00020339887,1.0,0.00017360412,1.0,0.00010134039,1.0
0.00017738334,1.0,0.0002267803,1.0,0.000116408264,1.0
0.00016177232,1.0,0.00014891244,1.0,9.476872e-05,1.0
0.00016479136,1.0,0.00014101475,1.0,9.117173e-05,1.0
0.00018364105,1.0,0.00017139477,1.0,9.9303514e-05,1.0
0.00014637229,1.0,0.00017191164,1.0,0.0001044625,1.0
0.00017309476,1.0,0.00012911363,1.0,8.90777e-05,1.0
0.00013486485,1.0,0.00013318847,1.0,9.214047e-05,1.0
0.00019347614,1.0,0.00019721454,1.0,0.000109833985,1.0
0.00017972755,1.0,0.00014859697,1.0,9.319955e-05,1.0
0.00014146058,1.0,0.00031160508,1.0,0.00013921432,1.0
0.00019907241,1.0,0.00012180705,1.0,8.3852225e-05,1.0
0.00015172928,1.0,0.0001555378,1.0,9.2518996e-05,1.0
0.0001640275,1.0,0.00020498385,1.0,0.0001061035,1.0
0.0001820206,1.0,0.00018952214,1.0,0.00010534234,1.0
0.00012473724,1.0,0.00012314368,1.0,8.584276e-05,1.0
0.00013627965,1.0,0.00011373107,1.0,8.110178e-05,1.0
0.00019890946,1.0,0.00012190647,1.0,8.204967e-05,1.0
0.00016325229,1.0,0.00013659129,1.0,8.704959e-05,1.0
0.00014848946,1.0,0.00013066577,1.0,8.787101e-05,1.0
0.00011740275,1.0,0.00016527764,1.0,9.20837e-05,1.0
0.00016377568,1.0,0.0003477722,1.0,0.00014252332,1.0
0.00018283617,1.0,0.00014533673,1.0,8.8188724e-05,1.0
0.00014662095,1.0,0.00011258172,1.0,7.727774e-05,1.0
0.00013348617,1.0,0.0002154888,1.0,0.000112558286,1.0
0.00015716962,1.0,0.00018757187,1.0,0.00010365104,1.0
0.00014416916,1.0,0.00021221138,1.0,9.970642e-05,1.0
0.00015376158,1.0,0.00011496039,1.0,7.4881726e-05,1.0
0.00017781304,1.0,0.00021612641,1.0,0.00010156706,1.0
0.00013729253,1.0,0.00017848538,1.0,9.25043e-05,1.0
0.00013874378,1.0,0.000115382914,1.0,7.5380034e-05,1.0
0.00017040737,1.0,0.0001680734,1.0,9.1166556e-05,1.0
0.0001299772,1.0,0.00012770978,1.0,7.495125e-05,1.0
0.00013482684,1.0,0.00018628522,1.0,9.383546e-05,1.0
0.00014208774,1.0,0.00011696372,1.0,7.59479e-05,1.0
0.0001627023,1.0,0.00014758034,1.0,8.291633e-05,1.0
0.00014310564,1.0,0.00012285731,1.0,7.575085e-05,1.0
0.00016397549,1.0,0.00014672198,1.0,8.100314e-05,1.0
0.000114152084,1.0,0.00010511943,1.0,7.019466e-05,1.0
0.00014321765,1.0,0.00013318766,1.0,7.828506e-05,1.0
0.00014509005,1.0,0.00019388665,1.0,9.492043e-05,1.0
0.00013927266,1.0,0.00016414266,1.0,8.8817476e-05,1.0
0.0001521628,1.0,0.00010951192,1.0,7.1105074e-05,1.0
0.00012067018,1.0,0.0001565013,1.0,8.5006424e-05,1.0
0.00013770396,1.0,0.00010483898,1.0,7.072753e-05,1.0
0.00015364042,1.0,0.0001050885,1.0,7.035745e-05,1.0
0.00016586987,1.0,0.00014924449,1.0,7.889239e-05,1.0
0.00012816714,1.0,0.00010131275,1.0,6.840445e-05,1.0
0.0001448068,1.0,0.00018249612,1.0,9.353568e-05,1.0
0.00013423886,1.0,0.00018577468,1.0,9.069556e-05,1.0
0.00012370183,1.0,0.000103633625,1.0,6.878142e-05,1.0
0.000114439885,1.0,0.00014383116,1.0,8.136853e-05,1.0
0.00017506468,1.0,0.00015552067,1.0,8.273416e-05,1.0
0.000121899786,1.0,0.00012327092,1.0,7.60233e-05,1.0
0.0001394881,1.0,9.97643e-05,1.0,6.765568e-05,1.0
9.864723e-05,1.0,0.00010008228,1.0,6.666908e-05,1.0
0.00016769966,1.0,0.00011052547,1.0,7.186394e-05,1.0
0.00012831198,1.0,0.00021021317,1.0,9.644212e-05,1.0
0.00011925296,1.0,0.00023425305,1.0,0.00010277682,1.0
0.00015349097,1.0,0.00018772588,1.0,8.8471694e-05,1.0
0.0001362783,1.0,0.00014844224,1.0,7.771105e-05,1.0
0.0001330796,1.0,9.8487326e-05,1.0,6.590698e-05,1.0
0.00012355523,1.0,0.00012782874,1.0,7.2987525e-05,1.0
0.000112970825,1.0,9.5036e-05,1.0,6.4250926e-05,1.0
0.00017465427,1.0,0.00011440421,1.0,6.976944e-05,1.0
0.000142826,1.0,0.00010086261,1.0,6.472417e-05,1.0
0.00013100012,1.0,0.00017545992,1.0,8.74209e-05,1.0
